Wall time,Step,Value
1675359666.017007,4,-126.11481475830078
1675360984.351622,18,-19.239343643188477
1675363029.749798,40,-12.056865692138672
1675363762.030467,47,-28.56331443786621
1675363875.664695,48,-19.838491439819336
1675365183.179203,62,-11.842758178710938
1675365282.351149,63,-126.41059112548828
1675365975.436666,71,98.07412719726562
1675366685.421907,77,-21.999828338623047
1675367224.478952,82,-21.180320739746094
1675367956.902764,89,-11.149137496948242
1675368982.434837,99,-27.846166610717773
1675369375.107134,103,-14.813087463378906
1675369808.519081,107,-17.742843627929688
1675371010.101839,121,-22.17445182800293
1675371737.643882,128,-24.37902069091797
1675371865.245964,130,99.23795318603516
1675374444.154724,157,-16.18997573852539
1675374690.109795,160,-125.81525421142578
1675374902.179789,162,-25.416519165039062
1675375081.47024,164,-27.764314651489258
1675375939.996543,172,-14.435029029846191
1675377690.582428,191,-18.30177116394043
1675378784.832483,203,-25.009845733642578
1675378905.9413,205,-17.943239212036133
1675381319.560634,229,-21.319772720336914
1675382829.614504,244,97.05192565917969
1675382853.124663,245,100.47566986083984
1675384154.550359,259,99.81695556640625
1675385360.132914,271,-16.501123428344727
1675385595.261804,274,-21.541776657104492
1675386437.103918,282,-20.146142959594727
1675386534.294666,285,99.19561767578125
1675387271.390319,295,-14.619339942932129
1675389241.582861,316,-17.002534866333008
1675389469.193981,319,-17.11142921447754
1675389709.213439,322,-10.19664192199707
1675392081.420063,346,-24.41707420349121
1675393269.955108,358,-30.100542068481445
1675393702.749856,364,-127.14661407470703
1675393921.366121,366,-21.629745483398438
1675395040.455853,378,-16.746143341064453
1675395752.863343,386,98.11461639404297
1675396150.967835,390,-28.039997100830078
1675397300.21107,402,-15.371966361999512
1675397549.949626,404,-10.704157829284668
1675398516.09025,415,-105.82588195800781
1675399100.453433,422,-120.2698745727539
1675400430.728172,436,100.59029388427734
1675400535.971796,437,-26.947336196899414
1675400734.748246,439,-13.539510726928711
1675401444.931188,446,-13.255685806274414
1675402879.42638,461,-13.986961364746094
1675403248.690442,465,97.60250854492188
1675404065.662948,475,-19.19522476196289
1675404541.491802,480,-15.471604347229004
1675404656.91045,481,-20.186203002929688
1675405208.185801,487,-24.382457733154297
1675407048.270231,510,-19.86845588684082
1675407221.140497,512,-10.769705772399902
1675407326.009788,513,-130.0648193359375
1675407365.728922,514,101.70719909667969
1675407619.437921,517,96.83653259277344
1675408915.681691,533,98.23004913330078
1675409152.772465,536,-20.925857543945312
1675409288.833905,538,100.0
1675409495.242607,540,-17.513042449951172
1675410004.221086,546,91.98875427246094
1675410457.860701,552,95.33628845214844
1675410811.812562,556,-26.153343200683594
1675411419.461947,562,-8.397790908813477
