Wall time,Step,Value
1674180365.658145,4,-16.249706268310547
1674181704.639647,18,-20.964872360229492
1674183928.744858,40,-118.7284164428711
1674184486.240866,47,101.48286437988281
1674184583.368612,48,-16.910375595092773
1674185870.799488,62,-22.03431510925293
1674185978.177395,63,-20.206327438354492
1674186383.034507,67,-16.7109432220459
1674186743.993504,71,-20.21877670288086
1674187396.888524,77,-14.773842811584473
1674187815.168371,82,99.9996109008789
1674188445.852201,89,-13.785101890563965
1674189387.371956,99,92.65585327148438
1674189802.327263,103,-14.892603874206543
1674190210.483629,107,-20.45098304748535
1674191660.210983,121,-14.027382850646973
1674192095.691461,125,-10.057544708251953
1674192197.690096,126,-20.26405143737793
1674192403.119005,128,-15.350574493408203
1674192616.482769,130,-24.91759490966797
1674193875.543085,144,89.66619873046875
1674194158.753791,147,-7.984004497528076
1674195149.625568,157,-23.615121841430664
1674195463.838434,160,-10.513662338256836
1674195666.629048,162,-19.667375564575195
1674195830.793667,164,-15.542223930358887
1674196651.533028,172,-19.23702621459961
1674196958.87856,177,-7.274960994720459
1674198399.369793,191,87.4032974243164
1674199493.298138,203,-24.1007022857666
1674199609.52291,205,100.48394012451172
1674200233.152632,213,94.69011688232422
1674201540.436617,229,-23.007234573364258
1674202933.263307,244,-129.8712615966797
1674203030.120554,245,-13.56579303741455
1674204011.984325,258,99.10980987548828
1674204074.723828,259,94.31355285644531
1674205088.950621,271,93.92552185058594
1674205417.515741,274,-27.476030349731445
1674206062.440638,282,-128.8536834716797
1674206359.475402,285,-29.197723388671875
1674207350.049043,295,-129.3358154296875
1674208439.381182,308,92.7198257446289
1674209105.136508,316,-18.945762634277344
1674209441.117157,319,-17.319198608398438
1674209755.335322,322,-23.43488121032715
1674211910.175122,345,-20.507892608642578
1674211971.530056,346,94.60903930664062
1674212998.870451,358,-18.792573928833008
1674213528.619711,364,98.3131103515625
1674213585.351482,365,96.36324310302734
1674213682.311383,366,90.39507293701172
1674214710.2685,378,96.96785736083984
1674215379.909593,386,-19.687423706054688
1674215696.537356,390,99.53753662109375
1674215835.063006,392,-15.216525077819824
1674216628.823256,402,95.95387268066406
1674216756.718719,404,99.93443298339844
1674217677.75532,415,-22.84362030029297
1674218286.821806,422,-22.279821395874023
1674219400.177052,436,-26.96082305908203
1674219501.871165,437,-26.832019805908203
1674219720.514189,439,-17.408689498901367
1674220280.83936,446,96.63969421386719
1674221538.68223,461,-123.81193542480469
1674221962.122967,465,-18.26423454284668
1674222578.163765,474,-17.188125610351562
1674222691.685023,475,-15.598896026611328
1674223158.475251,480,-23.263574600219727
1674223254.41031,481,-20.372692108154297
1674223810.719832,487,-10.527167320251465
1674225703.52997,510,99.39686584472656
1674225922.527552,512,-26.075775146484375
1674226025.919587,513,86.63499450683594
1674226095.648303,514,-125.16381072998047
1674226343.913195,517,-20.07272720336914
1674226487.773664,519,92.49134826660156
1674227581.828111,533,91.21379089355469
1674227680.982461,534,-12.742768287658691
1674227885.10393,536,-11.43046760559082
1674227962.766203,538,96.12863159179688
1674228159.22992,540,-8.423616409301758
1674228426.136858,544,97.83294677734375
1674228517.441972,546,102.45880126953125
1674228905.18815,552,98.58940124511719
1674229258.084845,556,-25.216882705688477
1674229588.043191,562,-9.740673065185547
1674229795.480205,564,-16.322328567504883
1674230018.30156,568,96.56307220458984
1674231167.409337,584,-26.992509841918945
1674231633.461134,590,100.83768463134766
1674231947.770555,594,-120.59075927734375
1674232091.412307,596,-18.755163192749023
1674233497.894052,614,97.41624450683594
1674234172.971726,623,-12.785408973693848
1674234398.267249,628,97.67162322998047
1674234434.037747,629,99.43988037109375
1674235019.433831,637,-18.14110565185547
1674235581.297696,643,93.90338897705078
1674235595.932805,644,99.9467544555664
1674236806.878808,658,-23.3685359954834
1674237510.74615,667,-25.215070724487305
1674238210.384148,675,-18.122718811035156
1674238320.963334,676,-17.26572608947754
1674239490.663298,692,-24.575830459594727
1674239645.572086,694,-9.971874237060547
1674241586.970981,721,91.15110778808594
1674241871.333479,725,-22.493619918823242
1674242000.639202,728,99.03059387207031
1674242227.724359,731,-118.86019134521484
1674243208.145162,744,-26.151020050048828
1674244662.412967,764,98.31178283691406
1674245506.650433,775,-20.271108627319336
1674245616.76706,776,-13.210249900817871
1674246131.002181,782,95.94479370117188
1674246567.889757,788,97.70478057861328
1674247865.881898,804,101.59355163574219
1674247905.239491,805,99.21749877929688
1674248082.827577,807,96.67334747314453
1674248975.87291,819,97.80995178222656
1674249931.927596,832,92.12248229980469
1674251483.249012,857,96.14987182617188
1674251794.264871,862,99.030029296875
1674252034.357056,866,99.21533203125
1674252352.393412,871,101.0252685546875
1674253521.314896,886,-14.478408813476562
1674254459.089819,897,104.10475158691406
1674254743.86606,901,92.8948745727539
1674256498.750252,930,90.49372100830078
1674256622.924497,932,96.40607452392578
1674257404.485465,942,97.63689422607422
1674257914.264193,949,97.14990997314453
1674258687.285171,963,99.05642700195312
1674261391.902558,999,-122.45285034179688
1674261554.445983,1002,88.16700744628906
1674261784.761276,1004,-18.02401351928711
1674262471.127212,1015,97.74088287353516
1674262957.730607,1022,98.79578399658203
1674263214.958406,1026,-23.308029174804688
1674263352.155991,1028,103.50360107421875
1674263917.348975,1037,100.0
1674265100.396205,1056,100.91432189941406
1674266088.25047,1070,-11.163204193115234
1674266106.678536,1071,100.51973724365234
1674266242.675513,1073,-18.231287002563477
1674266526.964481,1077,-126.59733581542969
1674267077.712273,1086,102.72785186767578
1674267942.963703,1098,96.70716094970703
1674268084.366794,1102,100.58030700683594
1674268273.578851,1104,94.3350601196289
1674268417.77402,1107,95.82653045654297
1674268478.300282,1109,94.82476806640625
1674268554.887946,1111,98.57329559326172
1674268951.495902,1121,99.62957763671875
1674269272.36156,1125,-11.049629211425781
1674269701.937579,1132,100.63673400878906
1674269839.891282,1134,101.4224853515625
1674270105.211863,1139,96.99867248535156
1674270597.973927,1146,102.05784606933594
1674270799.80572,1151,102.48702239990234
1674270829.01821,1152,101.1104736328125
1674271528.692363,1164,99.0652084350586
1674272068.297279,1174,100.8240966796875
1674272117.209313,1176,101.00486755371094
1674272153.929836,1177,98.61792755126953
1674272544.791124,1184,92.30877685546875
1674273119.544727,1193,104.07202911376953
1674273141.368336,1194,99.70694732666016
1674274381.270515,1214,95.28175354003906
1674274630.353019,1218,99.22994995117188
1674274991.541656,1225,101.3875503540039
1674276476.290897,1246,-18.268531799316406
1674276784.466629,1251,100.4520034790039
1674276880.543075,1252,-10.460066795349121
1674277111.430039,1254,-21.804834365844727
1674277251.051799,1257,100.3547134399414
1674277480.827022,1261,101.11095428466797
1674277872.807978,1267,94.6480941772461
1674278083.122032,1271,99.08670043945312
1674278547.702667,1276,-21.631593704223633
1674279013.331184,1282,100.98078155517578
1674279515.34158,1290,94.75923156738281
1674279983.742691,1298,97.57852935791016
1674280404.131026,1306,99.65104675292969
1674280845.289116,1315,-21.523151397705078
1674281309.686005,1322,100.990234375
1674281477.871019,1325,101.39630889892578
1674281530.373146,1326,100.22676849365234
1674283005.056971,1345,95.43941497802734
1674283840.689579,1360,-23.301666259765625
1674284022.023605,1364,100.6210708618164
1674284643.235914,1375,101.26637268066406
1674284749.05652,1376,-16.250219345092773
1674284973.960923,1380,93.89695739746094
1674287520.32967,1417,100.55001068115234
1674288719.365988,1438,100.07691192626953
1674288769.302356,1439,94.76611328125
1674289702.845183,1457,-14.614043235778809
1674289739.228537,1458,99.87017822265625
1674289864.474202,1461,96.18336486816406
1674290694.002957,1474,101.01277160644531
1674290819.84155,1476,101.01604461669922
1674291685.069563,1487,92.44459533691406
1674291867.345686,1490,99.81351470947266
1674292058.671507,1494,99.74310302734375
1674292686.999681,1502,101.30391693115234
1674293040.05427,1509,98.08280181884766
1674293129.849911,1510,-28.442005157470703
1674293303.794194,1513,99.13148498535156
1674293419.983401,1516,101.26555633544922
1674294058.746251,1528,99.32460021972656
1674294628.866192,1538,102.7115478515625
1674295142.291729,1548,96.68143463134766
1674295261.526261,1551,99.34931945800781
1674296192.050226,1565,-12.080822944641113
1674296415.810275,1568,-128.97470092773438
1674296715.164459,1573,99.59645080566406
1674296936.918359,1576,100.2890396118164
1674297331.115134,1585,100.87757873535156
1674298118.100568,1596,-104.1264419555664
1674298335.779117,1601,102.62675476074219
1674298401.267649,1603,101.74823760986328
1674299883.012379,1627,-24.06162452697754
1674300288.038546,1635,100.10203552246094
1674300461.70405,1637,-124.22209167480469
1674301048.655196,1647,-16.231380462646484
1674301521.634695,1654,101.92450714111328
1674302486.204848,1670,92.95805358886719
1674302859.124167,1677,101.22238159179688
1674302937.057252,1679,100.5181884765625
1674303433.385594,1685,93.60016632080078
1674304091.292916,1694,96.80950164794922
1674304594.823613,1702,97.4441909790039
1674304732.213347,1704,99.95978546142578
1674304915.096911,1707,-16.728147506713867
1674305113.654054,1710,91.3138198852539
1674305212.435757,1711,-18.47985076904297
1674305518.519212,1718,101.64384460449219
1674305806.870214,1723,102.21952056884766
1674306214.073747,1730,-18.886314392089844
1674306756.302141,1739,100.31805419921875
1674307151.771351,1745,98.16127014160156
1674307781.495754,1754,98.83460998535156
1674308837.84418,1775,98.22772216796875
1674309021.674774,1777,-24.59283447265625
1674309315.670531,1784,101.01173400878906
1674309615.438552,1789,-124.76304626464844
1674309770.426542,1792,100.3791275024414
1674310071.874864,1800,102.40991973876953
1674310987.852014,1819,102.22163391113281
1674312527.835106,1847,99.9531021118164
1674312766.272504,1851,98.87884521484375
1674313244.314129,1860,101.27354431152344
1674313586.232782,1865,94.60858917236328
1674313710.735436,1867,-10.48078441619873
1674314746.505548,1888,98.18704986572266
1674315456.957542,1899,100.77970886230469
1674315586.726578,1902,99.96240234375
1674315959.544438,1908,94.01864624023438
1674316075.012782,1909,-11.969898223876953
1674316938.943081,1924,103.465087890625
1674316961.627592,1925,102.4012222290039
1674317385.550487,1936,97.57987213134766
1674317576.67942,1940,99.78347778320312
1674317845.167217,1945,101.13737487792969
1674317951.070739,1947,101.39278411865234
1674318701.027547,1960,-119.47247314453125
1674318739.036236,1961,103.83586883544922
1674318866.673943,1963,-127.82438659667969
1674318904.16383,1964,99.19303894042969
1674319060.327774,1966,100.04683685302734
1674319697.331726,1977,95.64502716064453
1674319841.061044,1979,-23.49139976501465
1674320267.331789,1987,-18.00693702697754
1674320313.52661,1988,96.38067626953125
1674324931.007302,2070,102.91043853759766
1674325418.314852,2079,101.14634704589844
1674326173.408332,2089,99.1401138305664
1674326911.847337,2100,102.19009399414062
1674327058.844933,2103,-21.868196487426758
1674327367.778959,2109,100.13690948486328
1674327628.958722,2114,-11.212420463562012
1674327665.845187,2115,101.1412353515625
1674327894.284282,2119,102.67477416992188
1674327916.779783,2120,101.81636810302734
1674328188.657685,2127,99.93592071533203
1674328794.999293,2139,97.4389877319336
1674330439.957365,2169,102.27494812011719
1674331529.233196,2187,99.10570526123047
1674331858.225669,2194,98.57604217529297
1674332610.751255,2209,-125.60335540771484
1674332849.244599,2215,92.28458404541016
1674333387.823853,2225,-20.053861618041992
1674333989.619771,2236,102.75080871582031
1674334119.587084,2239,99.75333404541016
1674334410.05425,2244,100.66702270507812
1674335097.356146,2257,97.26470184326172
1674336464.731879,2281,100.70402526855469
1674337832.404822,2305,100.50601959228516
1674338529.746194,2316,100.81800842285156
1674338658.410108,2319,100.25885772705078
1674338854.564765,2324,97.6480941772461
1674339297.763265,2332,102.08963012695312
1674339940.183785,2342,99.66261291503906
1674340604.676033,2352,101.469970703125
1674340978.649078,2359,100.43112182617188
1674342472.394062,2389,97.32262420654297
1674342728.348457,2393,94.61531066894531
1674342753.336262,2394,99.73271942138672
1674343034.032676,2398,96.80596160888672
1674345173.592628,2436,101.59659576416016
1674345329.351095,2441,103.78672790527344
1674346108.060393,2454,-24.53055191040039
1674346620.982694,2462,95.27310180664062
1674346822.639279,2465,100.22139739990234
1674347975.673589,2485,97.31871032714844
1674348524.782791,2493,-125.48076629638672
1674348893.61016,2498,101.91338348388672
1674349096.943136,2503,100.34625244140625
1674349641.308466,2517,102.96155548095703
1674349789.402807,2519,-22.847291946411133
1674349871.389107,2521,97.84288024902344
1674350272.49446,2528,98.4516830444336
1674350386.558173,2530,102.35243225097656
1674350965.143117,2538,103.96595764160156
1674352454.97492,2565,99.94865417480469
1674352507.304763,2566,96.1848373413086
1674353173.298193,2577,-21.2872314453125
1674353292.248947,2578,-14.971181869506836
1674353898.857117,2588,97.78581237792969
1674354054.558405,2592,94.82972717285156
1674354391.793284,2599,98.19224548339844
1674354843.236686,2606,-10.440855979919434
1674355508.167178,2619,101.86548614501953
1674355861.480421,2627,99.2743148803711
1674355903.437673,2628,99.75163269042969
1674356451.174008,2635,-15.873409271240234
1674356564.558005,2638,100.74142456054688
1674356660.918939,2639,-22.716793060302734
1674356753.467835,2640,-18.94256019592285
1674356939.187725,2643,101.7426986694336
1674357887.285775,2662,98.54289245605469
1674358266.406729,2670,-18.335098266601562
1674358377.133082,2671,-17.72181510925293
1674358564.621427,2674,99.2326889038086
1674358811.763472,2681,102.46931457519531
1674358955.257461,2684,99.78050994873047
1674359117.750529,2686,-17.128232955932617
1674359328.781231,2689,96.65863800048828
1674359474.272519,2693,93.197021484375
1674359839.002226,2702,104.00053405761719
1674360082.098575,2708,98.79545593261719
1674360337.908743,2713,98.94322967529297
1674360493.264957,2717,95.16377258300781
1674361053.381043,2729,104.16439819335938
1674361070.051165,2730,99.08219909667969
1674361376.138469,2734,-15.268627166748047
1674361542.31334,2739,100.69954681396484
1674361649.107202,2740,-124.968994140625
1674361686.556437,2741,100.0000228881836
1674361884.404997,2744,101.42762756347656
1674362401.562788,2753,96.66426086425781
1674362442.051595,2754,103.53236389160156
1674362480.093717,2755,99.70071411132812
1674362699.214738,2760,100.56140899658203
1674363090.203586,2765,-20.274051666259766
1674363280.997169,2768,94.61994171142578
1674363422.583164,2773,101.58009338378906
1674363609.833143,2778,99.60548400878906
1674363880.77425,2785,101.77965545654297
1674365216.51811,2812,99.61602020263672
1674366355.928242,2834,-23.552122116088867
1674366523.253408,2838,99.28605651855469
1674366845.301535,2844,98.90629577636719
1674367175.696035,2851,99.72880554199219
1674367676.539493,2861,103.85828399658203
1674367717.761957,2862,99.06617736816406
1674368674.10963,2881,101.14046478271484
1674369248.714577,2891,99.43311309814453
1674369307.734753,2893,100.49308013916016
1674370569.133305,2918,-26.24163818359375
1674370767.744741,2921,99.53375244140625
1674370930.371981,2924,-130.127685546875
1674371331.143887,2934,99.63157653808594
1674372350.113329,2952,101.54151153564453
1674372549.974852,2955,-24.024595260620117
1674372867.948152,2962,-21.449907302856445
1674372963.894293,2965,100.32058715820312
1674373109.47833,2967,98.21085357666016
1674373385.9269,2973,93.80097198486328
1674374077.330629,2986,89.10227966308594
1674374591.450502,2996,99.49836730957031
1674374689.928187,2999,100.46912384033203
1674374859.452476,3002,100.81352996826172
1674375692.062799,3019,-11.224146842956543
1674376304.085601,3034,99.08868408203125
1674376949.222636,3047,99.77483367919922
1674378839.105529,3083,96.45857238769531
1674378877.676845,3084,96.88114929199219
1674379579.541716,3096,100.88822937011719
1674379845.569536,3103,101.50135040283203
1674379895.605349,3104,97.11470031738281
1674379926.902582,3105,101.73709106445312
1674380311.903081,3111,103.15382385253906
1674380439.868107,3115,99.26219177246094
1674380640.232212,3119,102.65523529052734
1674380671.432503,3120,101.09906768798828
1674380684.929541,3121,100.0
1674380878.514344,3126,100.92546081542969
1674380992.581641,3128,100.97393798828125
1674381789.158042,3145,101.56424713134766
1674383064.797627,3173,-18.877277374267578
1674383288.915711,3178,102.05924987792969
